customer,state,gender,education,customer_lifetime_value,income,monthly_premium_auto,number_of_open_complaints,policy_type,vehicle_class,total_claim_amount
TI92884,Arizona,Male,Bachelor,1262283.27,0.7403760126177936,106.0,0,Personal Auto,Luxury,508.8
JH73503,Arizona,Male,Doctor,2017196.15,-0.4758366944876199,73.0,0,Personal Auto,Two-Door Car,350.4
YE97964,California,Female,Bachelor,1646436.59,-0.3787760907564211,104.0,0,Personal Auto,SUV,302.764283
VA30351,Oregon,Female,High School or Below,559538.99,1.1544268289406678,71.0,0,Personal Auto,Four-Door Car,340.8
PV55726,Oregon,Female,Master,417068.73,-0.322890722843532,107.0,1,Personal Auto,SUV,513.6
UC88305,Arizona,Female,College,266544.71,0.4258812688635914,68.0,0,Corporate Auto,Two-Door Car,141.922839
TS53809,Oregon,Male,Bachelor,709891.41,-1.2902789187598303,70.0,0,Personal Auto,Two-Door Car,349.783046
ZV32120,California,Male,Doctor,397134.51,-0.5154030096080848,103.0,0,Corporate Auto,SUV,494.4
FB80807,Oregon,Male,Bachelor,552821.28,-0.10532524235539834,72.0,0,Personal Auto,Four-Door Car,345.6
AS55677,California,Female,High School or Below,833899.58,1.025713173113097,104.0,0,Personal Auto,Four-Door Car,54.065538
WA15684,Oregon,Male,College,3844585.59,-0.39066240285070186,125.0,1,Personal Auto,SUV,600.0
SA50567,Nevada,Male,Bachelor,544855.52,1.5104251596760052,68.0,0,Personal Auto,Four-Door Car,342.515136
KJ31611,Arizona,Male,High School or Below,1080806.6,-0.2703217016751797,92.0,0,Personal Auto,Four-Door Car,441.6
VL37375,California,Male,Bachelor,618509.65,-1.2902789187598303,92.0,0,Personal Auto,Two-Door Car,1027.177255
KN21017,Nevada,Male,High School or Below,320822.59,0.4291976156081283,81.0,0,Personal Auto,Four-Door Car,275.989978
PX44289,Arizona,Male,College,548010.41,0.6355334863276321,71.0,0,Personal Auto,Four-Door Car,472.599683
AM97901,Nevada,Female,College,2298615.39,1.4951568306046223,192.0,0,Special Auto,Luxury,1336.931716
RE42925,Oregon,Male,Bachelor,1310792.59,0.32153126931766796,114.0,1,Corporate Auto,SUV,547.2
TR81766,California,Female,College,746292.63,1.016814856600528,93.0,0,Corporate Auto,Two-Door Car,7.345946
CH85057,Oregon,Female,Doctor,1146399.1,0.1989249451186503,285.0,0,Personal Auto,Luxury,540.141566
UP71482,Arizona,Male,High School or Below,723613.25,-1.2902789187598303,63.0,0,Personal Auto,Four-Door Car,383.363758
EG40670,California,Female,Bachelor,623268.79,-0.3599287340102411,83.0,0,Special Auto,Four-Door Car,537.765151
HV83672,Oregon,Female,Bachelor,2839332.99,-0.017195790253051423,90.0,0,Personal Auto,Four-Door Car,321.873474
MG10140,Oregon,Female,College,374675.16,0.071688869523794,94.0,1,Personal Auto,Two-Door Car,19.575683
TC44716,California,Male,Bachelor,2156933.73,-0.5052241235604964,119.0,0,Personal Auto,SUV,571.2
QO65264,California,Male,College,501208.37,0.2965765809429348,63.0,0,Personal Auto,Two-Door Car,108.138715
EB66698,California,Male,High School or Below,337185.84,1.5561644766575884,85.0,0,Corporate Auto,Two-Door Car,408.0
OT52034,California,Male,Bachelor,386477.68,-0.495537764257146,99.0,1,Personal Auto,Four-Door Car,707.303416
CH85444,Oregon,Male,College,414571.19,-0.43843749704180274,110.0,0,Corporate Auto,Two-Door Car,1067.333126
PU85769,California,Male,High School or Below,515607.27,-1.2902789187598303,73.0,0,Personal Auto,Four-Door Car,807.947292
UI73201,California,Male,College,366737.5,0.7578114593638242,92.0,0,Personal Auto,Two-Door Car,618.630955
SL50592,California,Female,High School or Below,783568.35,-1.2902789187598303,71.0,0,Corporate Auto,Four-Door Car,404.272806
XP11075,Arizona,Male,Bachelor,1456726.84,-1.2902789187598303,148.0,0,Personal Auto,SUV,710.4
SI31236,Oregon,Male,Bachelor,1017133.9,1.0147462442747277,65.0,0,Corporate Auto,Four-Door Car,312.0
JN26745,Nevada,Female,Bachelor,413577.52,-1.2902789187598303,112.0,0,Special Auto,Four-Door Car,707.977614
VK48036,Oregon,Female,College,551149.11,1.3045818157007396,70.0,0,Corporate Auto,Four-Door Car,336.0
JX76668,Washington,Female,High School or Below,1131424.39,0.7761991244820486,141.0,0,Personal Auto,Luxury,232.242326
DS45802,California,Female,High School or Below,541461.73,-0.4072441365733864,68.0,0,Personal Auto,Four-Door Car,68.226001
OA96690,Oregon,Female,High School or Below,742159.35,0.2663026037304297,94.0,1,Personal Auto,Four-Door Car,287.149807
EM27919,California,Male,Bachelor,445811.34,-0.7116584996288478,65.0,1,Personal Auto,Four-Door Car,312.0
QO41043,Oregon,Female,College,1447612.49,-0.3849490926175393,124.0,0,Corporate Auto,SUV,595.2
OV50124,Oregon,Female,College,493688.84,-1.2902789187598303,72.0,2,Personal Auto,Two-Door Car,391.636628
PR31642,Oregon,Female,Bachelor,452527.65,-0.2132214344598365,114.0,0,Personal Auto,SUV,547.2
BU41599,Washington,Female,Master,558176.13,0.7697634416906701,70.0,0,Personal Auto,Two-Door Car,239.328571
TK30357,California,Female,Bachelor,1413434.74,1.6925943848115568,118.0,0,Personal Auto,SUV,232.674417
NF31087,Nevada,Female,High School or Below,2472318.31,0.17695825232562865,69.0,0,Personal Auto,Four-Door Car,331.2
NH16984,California,Female,Bachelor,283806.78,-1.2902789187598303,80.0,0,Personal Auto,Four-Door Car,336.50961
OS75493,California,Female,High School or Below,384848.36,0.10813584859741734,98.0,0,Corporate Auto,Four-Door Car,470.4
VT63298,Oregon,Male,Bachelor,1950447.39,-1.2902789187598303,72.0,0,Personal Auto,Four-Door Car,345.6
QS75550,Washington,Female,Bachelor,248004.59,1.775962745052935,62.0,0,Corporate Auto,Two-Door Car,244.212286
SZ16483,Arizona,Female,High School or Below,436137.29,1.3228381403538338,109.0,2,Personal Auto,Four-Door Car,523.2
VM92311,Arizona,Female,High School or Below,252907.75,1.6362821603869946,64.0,0,Personal Auto,Four-Door Car,328.870868
NJ46849,Arizona,Male,College,250444.48,-1.2902789187598303,69.0,0,Personal Auto,Four-Door Car,496.8
WZ31900,Oregon,Female,Bachelor,864970.06,1.8089948720331739,107.0,0,Corporate Auto,SUV,85.063708
RG30482,Oregon,Female,College,1366835.53,-1.2902789187598303,197.0,0,Personal Auto,SUV,1418.4
ZM86949,Oregon,Female,High School or Below,2063508.46,1.4713513712997783,64.0,0,Personal Auto,Two-Door Car,334.408717
QQ39596,Arizona,Female,College,251753.36,-1.2902789187598303,69.0,0,Personal Auto,Four-Door Car,42.096415
FH51383,California,Female,High School or Below,532667.77,1.2287326970880639,66.0,0,Personal Auto,Two-Door Car,300.528579
BJ53923,Arizona,Male,High School or Below,260027.21,0.41642475537421886,66.0,0,Corporate Auto,Four-Door Car,144.782152
CZ96653,Oregon,Female,Bachelor,853479.28,0.26364295931154363,107.0,0,Personal Auto,SUV,64.598216
FB23788,Oregon,Male,High School or Below,882883.5,1.5572152003786297,111.0,0,Corporate Auto,SUV,532.8
NT43594,Nevada,Female,Bachelor,224844.96,-0.47235617216167025,63.0,1,Personal Auto,Four-Door Car,347.857619
RJ85627,Washington,Female,Bachelor,1230276.24,0.14845737139238083,62.0,1,Personal Auto,Four-Door Car,245.447622
KJ86296,Oregon,Male,High School or Below,455659.3,-1.2902789187598303,73.0,2,Personal Auto,Four-Door Car,525.6
PI47776,Oregon,Female,Bachelor,253070.51,1.6468550678299736,63.0,0,Corporate Auto,Four-Door Car,61.769564
MD73554,California,Male,College,525198.4,0.6646253993539656,66.0,0,Personal Auto,Two-Door Car,316.8
UX92071,Oregon,Male,High School or Below,674311.93,-1.2902789187598303,199.0,0,Personal Auto,Luxury,955.2
YG44474,Oregon,Male,College,1401472.13,0.4891545379400528,117.0,0,Corporate Auto,SUV,720.752945
UH45301,Oregon,Male,College,943891.56,1.5646031015422022,118.0,0,Personal Auto,Four-Door Car,340.656963
RY92647,California,Female,Bachelor,1050677.17,-1.2902789187598303,92.0,0,Personal Auto,Four-Door Car,546.524896
IK12620,Arizona,Female,High School or Below,421391.86,-0.8910039047641006,109.0,0,Personal Auto,Four-Door Car,489.411833
GQ66762,California,Male,College,477368.64,-0.18370266492182982,63.0,0,Personal Auto,Four-Door Car,171.325856
YT69858,Washington,Female,Bachelor,544142.01,1.5237562168867178,67.0,0,Personal Auto,Two-Door Car,249.085887
XD85577,California,Male,Bachelor,284226.69,0.989036348225496,73.0,1,Personal Auto,Four-Door Car,30.874869
TM65736,Oregon,Male,Master,305955.03,-0.021398685137217,78.0,1,Personal Auto,Four-Door Car,361.455219
VJ51327,California,Female,High School or Below,2031499.76,0.7851959463434656,102.0,2,Personal Auto,SUV,207.320041
GS98873,Arizona,Female,Bachelor,323912.47,-0.7629141161458982,88.0,0,Personal Auto,Four-Door Car,633.6
CW49887,California,Female,Master,462680.11,1.3196859691907097,114.0,0,Special Auto,SUV,547.2
MY31220,California,Female,College,899704.02,0.4903694372425069,112.0,0,Personal Auto,Two-Door Car,537.6
